Date,Open,High,Low,Close,Adj Close,Volume
2023-06-12,104.33999633789062,107.38999938964844,104.30999755859375,107.05999755859375,102.4194107055664,20568100
2023-06-13,110.0,110.69000244140625,106.73999786376953,106.80000305175781,102.17068481445312,17858600
2023-06-14,106.02999877929688,107.69999694824219,105.22000122070312,107.41000366210938,102.75425720214844,12862600
2023-06-15,106.2699966430664,106.66000366210938,105.06999969482422,105.18000030517578,101.04234313964844,11987900
2023-06-16,105.43000030517578,105.75,104.3499984741211,104.56999969482422,100.45634460449219,11430800
2023-06-20,104.18000030517578,104.87999725341797,103.06999969482422,103.9800033569336,99.88955688476562,9295500
2023-06-21,103.1500015258789,103.7300033569336,101.62000274658203,101.63999938964844,97.64159393310547,9340400
2023-06-22,101.41999816894531,103.43000030517578,101.33000183105469,103.12999725341797,99.072998046875,8575900
2023-06-23,101.5199966430664,102.19000244140625,101.01000213623047,101.91000366210938,97.90099334716797,8919000
2023-06-26,102.0199966430664,103.04000091552734,100.08999633789062,100.11000061035156,96.17179107666016,8560000
2023-06-27,101.1500015258789,102.79000091552734,100.0199966430664,102.08000183105469,98.0643081665039,9732000
2023-06-28,100.5,101.87999725341797,100.22000122070312,100.91999816894531,96.9499282836914,8160900
2023-06-29,101.33999633789062,101.5199966430664,100.0199966430664,100.63999938964844,96.68095397949219,7383900
2023-06-30,101.4000015258789,101.88999938964844,100.41000366210938,100.91999816894531,96.9499282836914,11704600
2023-07-03,102.25,103.68000030517578,102.06999969482422,103.1500015258789,99.09220886230469,5638400
2023-07-05,101.4000015258789,103.08999633789062,100.95999908447266,100.98999786376953,97.01718139648438,9010800
2023-07-06,99.0999984741211,99.55999755859375,98.5999984741211,99.41000366210938,95.49933624267578,9140800
2023-07-07,99.08000183105469,101.94000244140625,99.0,100.2300033569336,96.28707885742188,8036600
2023-07-10,100.25,100.75,99.4000015258789,99.7699966430664,95.84516143798828,8041600
2023-07-11,102.33000183105469,102.33000183105469,100.13999938964844,101.26000213623047,97.27655792236328,7677800
2023-07-12,102.83000183105469,104.43000030517578,102.76000213623047,103.9000015258789,99.81269836425781,10202000
2023-07-13,105.0,105.6500015258789,102.5199966430664,105.56999969482422,101.41700744628906,9265900
2023-07-14,106.0,107.30000305175781,104.86000061035156,105.13999938964844,101.0039291381836,9518300
2023-07-17,104.68000030517578,105.02999877929688,102.58999633789062,104.79000091552734,100.66768646240234,10722600
2023-07-18,103.69000244140625,103.7300033569336,102.01000213623047,103.1500015258789,99.09220886230469,10343600
2023-07-19,103.9000015258789,104.79000091552734,102.56999969482422,103.05999755859375,99.00572967529297,11204800
2023-07-20,98.55000305175781,100.44999694824219,97.05000305175781,97.86000061035156,94.01029205322266,22810200
2023-07-21,97.87999725341797,97.98999786376953,96.33000183105469,97.25,93.42430114746094,15381200
2023-07-24,97.2699966430664,98.2699966430664,96.77999877929688,98.25,94.38496398925781,9054900
2023-07-25,99.5199966430664,100.88999938964844,99.11000061035156,100.31999969482422,96.37351989746094,9202200
2023-07-26,99.48999786376953,100.12999725341797,98.56999969482422,99.41000366210938,95.49933624267578,8993500
2023-07-27,101.5,101.76000213623047,98.91000366210938,99.3499984741211,95.44169616699219,8049800
2023-07-28,100.11000061035156,100.98999786376953,99.77999877929688,100.86000061035156,96.89228057861328,6758700
2023-07-31,99.18000030517578,99.77999877929688,98.41999816894531,99.1500015258789,95.24956512451172,8647900
2023-08-01,99.13999938964844,99.19000244140625,98.08999633789062,98.4000015258789,94.52906036376953,6428500
2023-08-02,97.5,97.5,95.20999908447266,95.69999694824219,91.9352798461914,9820900
2023-08-03,94.83999633789062,95.80999755859375,94.58000183105469,94.9800033569336,91.24359893798828,8571700
2023-08-04,95.27999877929688,97.58000183105469,95.12999725341797,96.16000366210938,92.37718200683594,7562600
2023-08-07,96.7300033569336,96.94000244140625,95.2300033569336,96.3499984741211,92.55972290039062,6601400
2023-08-08,94.87999725341797,94.9000015258789,93.66999816894531,94.48999786376953,90.77286529541016,7659000
2023-08-09,95.83000183105469,95.8499984741211,93.70999908447266,93.9800033569336,90.28294372558594,6426900
2023-08-10,95.44999694824219,95.97000122070312,94.27999877929688,94.80000305175781,91.0706787109375,7459600
2023-08-11,93.5,93.5,91.97000122070312,91.98999786376953,88.37122344970703,10658400
2023-08-14,91.69000244140625,93.29000091552734,91.30000305175781,93.06999969482422,89.40874481201172,7489700
2023-08-15,92.5199966430664,92.70999908447266,91.48999786376953,91.68000030517578,88.07341766357422,6069500
2023-08-16,91.44000244140625,92.72000122070312,91.31999969482422,91.77999877929688,88.16949462890625,7439500
2023-08-17,92.91999816894531,92.91999816894531,91.3499984741211,91.63999938964844,88.03499603271484,7712500
2023-08-18,90.06999969482422,91.33000183105469,89.55999755859375,91.0999984741211,87.5162353515625,9066200
2023-08-21,90.5,92.91000366210938,90.5,92.55999755859375,88.91879272460938,8618300
2023-08-22,93.3499984741211,93.48999786376953,91.80999755859375,92.23999786376953,88.61138153076172,7059000
2023-08-23,93.79000091552734,95.0999984741211,93.23999786376953,94.22000122070312,90.51348876953125,10362600
2023-08-24,96.52999877929688,96.77999877929688,92.47000122070312,92.52999877929688,88.88996887207031,12254400
2023-08-25,92.25,93.41000366210938,91.41000366210938,93.0999984741211,89.43756103515625,10356000
2023-08-28,93.81999969482422,94.1500015258789,93.25,94.0,90.30215454101562,5174800
2023-08-29,93.7699966430664,95.62000274658203,93.51000213623047,95.08000183105469,91.33967590332031,8910300
2023-08-30,95.44999694824219,95.91999816894531,94.62999725341797,94.77999877929688,91.05147552490234,6073400
2023-08-31,93.33999633789062,94.4000015258789,93.2699966430664,93.56999969482422,89.88907623291016,8661200
2023-09-01,94.30000305175781,94.58000183105469,93.08999633789062,93.19000244140625,89.52401733398438,7094600
2023-09-05,93.4000015258789,95.05000305175781,92.87000274658203,94.5999984741211,90.8785400390625,6396500
2023-09-06,93.8499984741211,93.95999908447266,91.58999633789062,92.26000213623047,88.63060760498047,7933700
2023-09-07,90.06999969482422,90.29000091552734,88.43000030517578,90.05000305175781,86.50753021240234,14684400
2023-09-08,90.75,91.06999969482422,89.31999969482422,89.63999938964844,86.11366271972656,5820800
2023-09-11,90.0999984741211,90.38999938964844,89.16000366210938,89.5999984741211,86.07523345947266,7268600
2023-09-12,90.45999908447266,91.56999969482422,90.41999816894531,90.4800033569336,86.9206314086914,8242600
2023-09-13,90.5999984741211,91.88999938964844,90.4800033569336,91.22000122070312,87.63152313232422,5757800
2023-09-14,92.77999877929688,92.93000030517578,91.2699966430664,91.47000122070312,88.3277587890625,6506300
2023-09-15,90.51000213623047,91.13999938964844,88.86000061035156,89.25,86.18399810791016,19940500
2023-09-18,88.54000091552734,89.66999816894531,88.43000030517578,88.83000183105469,85.77845001220703,6647400
2023-09-19,88.44999694824219,88.83999633789062,87.79000091552734,88.16999816894531,85.14110565185547,7172100
2023-09-20,88.5199966430664,89.31999969482422,87.29000091552734,87.29000091552734,84.29133605957031,6935300
2023-09-21,86.04000091552734,86.13999938964844,85.3499984741211,85.36000061035156,82.42764282226562,10652500
2023-09-22,86.25,86.7699966430664,85.44999694824219,85.63999938964844,82.6980209350586,7967200
2023-09-25,85.38999938964844,86.23999786376953,85.0199966430664,86.23999786376953,83.27740478515625,8758000
2023-09-26,84.94999694824219,85.2300033569336,84.0199966430664,84.29000091552734,81.39440155029297,8877600
2023-09-27,85.16999816894531,85.55999755859375,84.0999984741211,85.44000244140625,82.50489044189453,7860700
2023-09-28,85.25,87.12999725341797,84.9800033569336,86.41000366210938,83.44156646728516,6647700
2023-09-29,87.75,88.02999877929688,86.69999694824219,86.9000015258789,83.91474151611328,7338300
2023-10-02,87.18000030517578,88.41999816894531,87.0199966430664,87.6500015258789,84.63899230957031,6305000
2023-10-03,87.0,87.31999969482422,85.05999755859375,85.41000366210938,82.47592163085938,8201700
2023-10-04,85.47000122070312,86.76000213623047,85.37999725341797,86.66999816894531,83.69264221191406,7658500
2023-10-05,86.83000183105469,87.94000244140625,86.52999877929688,87.02999877929688,84.04027557373047,6651700
2023-10-06,88.08999633789062,90.0199966430664,87.37999725341797,89.29000091552734,86.22264099121094,9777100
2023-10-09,88.80000305175781,89.33999633789062,88.04000091552734,88.98999786376953,85.93293762207031,4781300
2023-10-10,89.2699966430664,90.66000366210938,89.13999938964844,90.61000061035156,87.49728393554688,7182900
2023-10-11,91.26000213623047,92.01000213623047,90.62999725341797,92.0,88.83954620361328,8051700
2023-10-12,92.51000213623047,93.44000244140625,91.83999633789062,92.41999816894531,89.24510192871094,8897800
2023-10-13,92.75,92.94000244140625,90.19999694824219,90.45999908447266,87.35243225097656,7985100
2023-10-16,90.4800033569336,91.9000015258789,90.43000030517578,91.22000122070312,88.08634185791016,8791800
2023-10-17,89.80999755859375,91.69999694824219,88.5199966430664,91.0,87.87388610839844,7997100
2023-10-18,88.87999725341797,90.01000213623047,88.58000183105469,89.5999984741211,86.52198028564453,9982700
2023-10-19,93.08999633789062,94.76000213623047,92.36000061035156,92.91000366210938,89.71827697753906,22751600
2023-10-20,92.0,94.31999969482422,91.08999633789062,91.30999755859375,88.17324829101562,12197300
2023-10-23,89.9800033569336,92.26000213623047,89.16000366210938,91.11000061035156,87.98011779785156,8227900
2023-10-24,91.19999694824219,92.0,90.86000061035156,91.63999938964844,88.49190521240234,7374800
2023-10-25,90.80000305175781,90.8499984741211,86.68000030517578,87.63999938964844,84.62931823730469,13027100
2023-10-26,87.12000274658203,88.13999938964844,86.54000091552734,87.44999694824219,84.44583129882812,9377300
2023-10-27,87.54000091552734,87.77999877929688,85.88999938964844,85.98999786376953,83.03599548339844,12480700
2023-10-30,87.30999755859375,88.30000305175781,86.0,86.05999755859375,83.10359191894531,9785500
2023-10-31,86.1500015258789,86.43000030517578,84.94999694824219,86.30999755859375,83.34500122070312,9004900
2023-11-01,86.47000122070312,87.87000274658203,86.33999633789062,87.80000305175781,84.78380584716797,9508800
2023-11-02,90.4000015258789,91.05000305175781,89.47000122070312,90.4800033569336,87.37174987792969,11032600
2023-11-03,91.6500015258789,92.44999694824219,90.83999633789062,91.79000091552734,88.63674926757812,9226700
2023-11-06,92.0,92.61000061035156,91.29000091552734,92.5999984741211,89.41893005371094,8402700
2023-11-07,92.25,93.05000305175781,91.75,92.41000366210938,89.2354507446289,6241300
2023-11-08,93.33000183105469,93.44000244140625,91.93000030517578,92.0,88.83954620361328,6537700
2023-11-09,92.62999725341797,93.37000274658203,91.5999984741211,91.62000274658203,88.47259521484375,8166000
2023-11-10,94.04000091552734,97.75,93.61000061035156,97.44000244140625,94.09265899658203,19281700
2023-11-13,97.01000213623047,97.18000030517578,95.72000122070312,96.41999816894531,93.1076889038086,9526300
2023-11-14,98.0,99.69000244140625,97.94999694824219,98.91000366210938,95.51216888427734,13873200
2023-11-15,99.94999694824219,100.69999694824219,98.41999816894531,98.80000305175781,95.40593719482422,10422900
2023-11-16,98.23999786376953,99.0999984741211,97.91000366210938,98.54000091552734,95.15486145019531,8459000
2023-11-17,98.94000244140625,99.72000122070312,98.31999969482422,99.58000183105469,96.15914916992188,7243000
2023-11-20,99.9000015258789,100.58999633789062,99.54000091552734,99.95999908447266,96.52609252929688,6448900
2023-11-21,100.0,100.1500015258789,98.23999786376953,98.41000366210938,95.02932739257812,10112600
2023-11-22,98.72000122070312,99.6500015258789,97.94999694824219,98.6500015258789,95.26110076904297,7413500
2023-11-24,98.4800033569336,98.7300033569336,97.47000122070312,97.83000183105469,94.4692611694336,4297600
2023-11-27,97.41999816894531,97.55000305175781,96.41999816894531,97.20999908447266,93.87055206298828,6856100
2023-11-28,97.87000274658203,98.25,97.23999786376953,97.9800033569336,94.6141128540039,6358100
2023-11-29,99.0,99.7300033569336,98.5999984741211,98.87999725341797,95.48319244384766,7091100
2023-11-30,98.93000030517578,98.9800033569336,96.9000015258789,97.30999755859375,93.96711730957031,9681400
2023-12-01,97.69999694824219,98.77999877929688,97.0199966430664,98.55000305175781,95.1645278930664,7500400
2023-12-04,97.05000305175781,97.19999694824219,95.25,97.01000213623047,93.67744445800781,10619400
2023-12-05,96.45999908447266,97.0199966430664,95.87999725341797,96.69000244140625,93.36842346191406,8009600
2023-12-06,97.80000305175781,98.56999969482422,97.44999694824219,97.8499984741211,94.48856353759766,11262300
2023-12-07,97.95999908447266,99.63999938964844,97.88999938964844,99.29000091552734,95.87909698486328,11373700
2023-12-08,99.12000274658203,100.37000274658203,98.94999694824219,100.3499984741211,96.90269470214844,10572500
2023-12-11,99.56999969482422,101.20999908447266,99.37000274658203,100.94999694824219,97.48207092285156,9482800
2023-12-12,100.1500015258789,101.6500015258789,99.94999694824219,101.5999984741211,98.10975646972656,7378600
2023-12-13,101.4000015258789,102.68000030517578,100.91000366210938,102.12000274658203,98.61190032958984,8988800
2023-12-14,103.3499984741211,103.80999755859375,102.80000305175781,103.44999694824219,100.36698150634766,10074500
2023-12-15,103.5,104.76000213623047,102.38999938964844,102.54000091552734,99.48409271240234,16379200
2023-12-18,102.83999633789062,103.30999755859375,102.08000183105469,102.93000030517578,99.86247253417969,5660600
2023-12-19,103.23999786376953,103.9800033569336,103.08999633789062,103.87000274658203,100.77445983886719,8498500
2023-12-20,102.69999694824219,103.08999633789062,99.94000244140625,100.04000091552734,97.05860137939453,10814100
2023-12-21,101.30000305175781,102.72000122070312,101.16000366210938,102.55000305175781,99.4937973022461,9068200
2023-12-22,102.93000030517578,103.58999633789062,102.70999908447266,103.1500015258789,100.07591247558594,5566400
2023-12-26,103.61000061035156,104.95999908447266,103.56999969482422,104.44999694824219,101.3371810913086,6407500
2023-12-27,105.05000305175781,105.37000274658203,104.08000183105469,104.6500015258789,101.53121948242188,5889700
2023-12-28,105.0,105.5199966430664,104.69999694824219,104.69999694824219,101.57971954345703,5335100
2023-12-29,104.72000122070312,104.97000122070312,103.66999816894531,104.0,100.90057373046875,4409600
2024-01-02,102.25,102.62000274658203,100.58999633789062,101.52999877929688,98.50419616699219,9020900
